1922.21685067473,112.318105779044,1934.01447267498,1940.02343033275,1941.59921917363
2039.32729162739,9.61124026431844,2064.44419186353,2066.23921442227,2067.68591765789
1001.92398926376,9.31792118316207,1011.42765751347,1012.81551247672,1013.8364851222
449.132607594349,7.67177224997431,463.031111267184,464.817812677946,465.839961343901
80.57004674367,10.7134412210826,89.595961486566,90.7705513425535,91.718194687528
65.0623890513252,7.18559839715272,86.0291600841447,87.801056143936,89.0785861011191
358.736569784531,10.2401454860692,369.292435576249,373.368626926005,374.454367945166
477.131239035248,8.72905512499165,1477.18391723055,1480.57465465731,1483.11411088421
314.548668817486,799.150411916518,368.370946842321,374.898508674105,376.357129925975
1467.33256365241,51.4858162490727,1476.64483500443,1477.97175447727,1479.15614325405
855.674704170777,7.48192094029218,949.284047448093,951.071642730083,952.3156640582
246.541788010469,91.7787055675326,256.527706050529,258.281198802581,259.815673557954
113.152608359584,7.95792739417629,139.786092664765,142.332059725375,143.993475151003
1242.13109010971,24.8043793134366,1490.80045840724,1492.73786227078,1494.62639211152
141.43582361679,246.780372958794,151.0287464056,152.534798062419,153.372297868102
756.683434485007,7.71832749504392,815.02064691299,820.408857939092,823.128310521452
2041.24904695791,54.5061908160387,2114.87832477911,2117.19487607203,2118.34762692509
1334.20337385161,44.2797615811014,1350.75195944085,1352.5991982671,1358.51076428159
1284.60735512974,14.7166895846822,1323.78157236671,1333.87730635567,1341.45865992758
928.00976776471,35.2407194379157,1119.60261319795,1124.84986525315,1126.40655541178
295.916307292955,175.947718518142,319.791709811598,322.498978762789,323.966867206971
827.760042352893,18.1810724046663,1232.68657406643,1236.09369322195,1251.15107277988
5.42505833497489,397.449494838584,68.7286152828165,70.5591691442787,71.6346508926217
5.18387720679311,10.744374380698,14.0887374407503,15.277693385473,16.2796323895163
1638.95279417613,7.0643989475102,1656.00481802308,1657.34253146641,1658.44717524832
1743.15886559127,15.2123746575344,1814.10551091039,1820.57018754718,1828.48638109597
NaN,64.9841180671101,NaN,NaN,NaN
